2020-05-18 13:05:53.697 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-05-18 15:55:06.133 [main] INFO  o.s.c.b.c.PropertySourceBootstrapConfiguration - Located property source: OriginTrackedCompositePropertySource {name='configService', propertySources=[MapPropertySource {name='configClient'}, OriginTrackedMapPropertySource {name='https://github.com/zswfly/declare_config/declare_config_repo/user-services-dev.yml'}]}
2020-05-18 16:10:49.319 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-05-18 16:10:49.463 [main] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Fetching config from server at : http://localhost:8760/
2020-05-18 16:10:55.285 [main] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Located environment: name=user-services, profiles=[dev], label=master, version=1252b39e650fc69f6acd1f4de2f91d4eab89621a, state=null
2020-05-18 16:10:55.286 [main] INFO  o.s.c.b.c.PropertySourceBootstrapConfiguration - Located property source: OriginTrackedCompositePropertySource {name='configService', propertySources=[MapPropertySource {name='configClient'}, OriginTrackedMapPropertySource {name='https://github.com/zswfly/declare_config/declare_config_repo/user-services-dev.yml'}]}
2020-05-18 16:23:13.762 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-05-18 16:23:13.940 [main] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Fetching config from server at : http://localhost:8760/
2020-05-18 16:23:21.380 [main] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Located environment: name=user-services, profiles=[dev], label=master, version=1252b39e650fc69f6acd1f4de2f91d4eab89621a, state=null
2020-05-18 16:23:21.381 [main] INFO  o.s.c.b.c.PropertySourceBootstrapConfiguration - Located property source: OriginTrackedCompositePropertySource {name='configService', propertySources=[MapPropertySource {name='configClient'}, OriginTrackedMapPropertySource {name='https://github.com/zswfly/declare_config/declare_config_repo/user-services-dev.yml'}]}
2020-05-18 16:30:21.333 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-05-18 16:30:21.513 [main] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Fetching config from server at : http://localhost:8760/
2020-05-18 16:30:28.580 [main] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Located environment: name=user-services, profiles=[dev], label=master, version=1252b39e650fc69f6acd1f4de2f91d4eab89621a, state=null
2020-05-18 16:30:28.581 [main] INFO  o.s.c.b.c.PropertySourceBootstrapConfiguration - Located property source: OriginTrackedCompositePropertySource {name='configService', propertySources=[MapPropertySource {name='configClient'}, OriginTrackedMapPropertySource {name='https://github.com/zswfly/declare_config/declare_config_repo/user-services-dev.yml'}]}
2020-05-18 16:32:21.793 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-05-18 16:32:21.943 [main] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Fetching config from server at : http://localhost:8760/
2020-05-18 16:32:27.180 [main] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Located environment: name=user-services, profiles=[dev], label=master, version=1252b39e650fc69f6acd1f4de2f91d4eab89621a, state=null
2020-05-18 16:32:27.181 [main] INFO  o.s.c.b.c.PropertySourceBootstrapConfiguration - Located property source: OriginTrackedCompositePropertySource {name='configService', propertySources=[MapPropertySource {name='configClient'}, OriginTrackedMapPropertySource {name='https://github.com/zswfly/declare_config/declare_config_repo/user-services-dev.yml'}]}
2020-05-18 16:51:22.966 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-05-18 16:51:23.111 [main] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Fetching config from server at : http://localhost:8760/
2020-05-18 16:51:30.827 [main] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Located environment: name=user-services, profiles=[dev], label=master, version=1252b39e650fc69f6acd1f4de2f91d4eab89621a, state=null
2020-05-18 16:51:30.829 [main] INFO  o.s.c.b.c.PropertySourceBootstrapConfiguration - Located property source: OriginTrackedCompositePropertySource {name='configService', propertySources=[MapPropertySource {name='configClient'}, OriginTrackedMapPropertySource {name='https://github.com/zswfly/declare_config/declare_config_repo/user-services-dev.yml'}]}
2020-05-18 16:53:48.702 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-05-18 16:53:48.930 [main] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Fetching config from server at : http://localhost:8760/
2020-05-18 16:53:54.225 [main] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Located environment: name=user-services, profiles=[dev], label=master, version=1252b39e650fc69f6acd1f4de2f91d4eab89621a, state=null
2020-05-18 16:53:54.226 [main] INFO  o.s.c.b.c.PropertySourceBootstrapConfiguration - Located property source: OriginTrackedCompositePropertySource {name='configService', propertySources=[MapPropertySource {name='configClient'}, OriginTrackedMapPropertySource {name='https://github.com/zswfly/declare_config/declare_config_repo/user-services-dev.yml'}]}
2020-05-18 17:00:28.133 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-05-18 17:00:28.267 [main] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Fetching config from server at : http://localhost:8760/
2020-05-18 17:00:34.353 [main] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Located environment: name=user-services, profiles=[dev], label=master, version=1252b39e650fc69f6acd1f4de2f91d4eab89621a, state=null
2020-05-18 17:00:34.354 [main] INFO  o.s.c.b.c.PropertySourceBootstrapConfiguration - Located property source: OriginTrackedCompositePropertySource {name='configService', propertySources=[MapPropertySource {name='configClient'}, OriginTrackedMapPropertySource {name='https://github.com/zswfly/declare_config/declare_config_repo/user-services-dev.yml'}]}
2020-05-18 17:04:39.246 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-05-18 17:04:39.385 [main] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Fetching config from server at : http://localhost:8760/
2020-05-18 17:04:45.606 [main] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Located environment: name=user-services, profiles=[dev], label=master, version=1252b39e650fc69f6acd1f4de2f91d4eab89621a, state=null
2020-05-18 17:04:45.607 [main] INFO  o.s.c.b.c.PropertySourceBootstrapConfiguration - Located property source: OriginTrackedCompositePropertySource {name='configService', propertySources=[MapPropertySource {name='configClient'}, OriginTrackedMapPropertySource {name='https://github.com/zswfly/declare_config/declare_config_repo/user-services-dev.yml'}]}
2020-05-18 17:05:45.004 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-05-18 17:05:45.183 [main] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Fetching config from server at : http://localhost:8760/
2020-05-18 17:05:58.082 [main] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Located environment: name=user-services, profiles=[dev], label=master, version=1252b39e650fc69f6acd1f4de2f91d4eab89621a, state=null
2020-05-18 17:05:58.083 [main] INFO  o.s.c.b.c.PropertySourceBootstrapConfiguration - Located property source: OriginTrackedCompositePropertySource {name='configService', propertySources=[MapPropertySource {name='configClient'}, OriginTrackedMapPropertySource {name='https://github.com/zswfly/declare_config/declare_config_repo/user-services-dev.yml'}]}
2020-05-18 17:06:49.676 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-05-18 17:06:49.883 [main] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Fetching config from server at : http://localhost:8760/
2020-05-18 17:06:57.374 [main] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Located environment: name=user-services, profiles=[dev], label=master, version=1252b39e650fc69f6acd1f4de2f91d4eab89621a, state=null
2020-05-18 17:06:57.375 [main] INFO  o.s.c.b.c.PropertySourceBootstrapConfiguration - Located property source: OriginTrackedCompositePropertySource {name='configService', propertySources=[MapPropertySource {name='configClient'}, OriginTrackedMapPropertySource {name='https://github.com/zswfly/declare_config/declare_config_repo/user-services-dev.yml'}]}
2020-05-18 17:09:20.725 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-05-18 17:09:20.846 [main] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Fetching config from server at : http://localhost:8760/
2020-05-18 17:09:27.107 [main] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Located environment: name=user-services, profiles=[dev], label=master, version=1252b39e650fc69f6acd1f4de2f91d4eab89621a, state=null
2020-05-18 17:09:27.109 [main] INFO  o.s.c.b.c.PropertySourceBootstrapConfiguration - Located property source: OriginTrackedCompositePropertySource {name='configService', propertySources=[MapPropertySource {name='configClient'}, OriginTrackedMapPropertySource {name='https://github.com/zswfly/declare_config/declare_config_repo/user-services-dev.yml'}]}
2020-05-18 17:15:21.432 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-05-18 17:15:21.576 [main] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Fetching config from server at : http://localhost:8760/
2020-05-18 17:15:26.724 [main] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Located environment: name=user-services, profiles=[dev], label=master, version=1252b39e650fc69f6acd1f4de2f91d4eab89621a, state=null
2020-05-18 17:15:26.725 [main] INFO  o.s.c.b.c.PropertySourceBootstrapConfiguration - Located property source: OriginTrackedCompositePropertySource {name='configService', propertySources=[MapPropertySource {name='configClient'}, OriginTrackedMapPropertySource {name='https://github.com/zswfly/declare_config/declare_config_repo/user-services-dev.yml'}]}
2020-05-18 17:17:34.926 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-05-18 17:17:35.123 [main] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Fetching config from server at : http://localhost:8760/
2020-05-18 17:17:43.536 [main] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Located environment: name=user-services, profiles=[dev], label=master, version=1252b39e650fc69f6acd1f4de2f91d4eab89621a, state=null
2020-05-18 17:17:43.537 [main] INFO  o.s.c.b.c.PropertySourceBootstrapConfiguration - Located property source: OriginTrackedCompositePropertySource {name='configService', propertySources=[MapPropertySource {name='configClient'}, OriginTrackedMapPropertySource {name='https://github.com/zswfly/declare_config/declare_config_repo/user-services-dev.yml'}]}
2020-05-18 17:20:19.892 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-05-18 17:20:20.113 [main] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Fetching config from server at : http://localhost:8760/
2020-05-18 17:20:26.044 [main] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Located environment: name=user-services, profiles=[dev], label=master, version=1252b39e650fc69f6acd1f4de2f91d4eab89621a, state=null
2020-05-18 17:20:26.045 [main] INFO  o.s.c.b.c.PropertySourceBootstrapConfiguration - Located property source: OriginTrackedCompositePropertySource {name='configService', propertySources=[MapPropertySource {name='configClient'}, OriginTrackedMapPropertySource {name='https://github.com/zswfly/declare_config/declare_config_repo/user-services-dev.yml'}]}
2020-05-18 17:24:34.573 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-05-18 17:24:34.750 [main] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Fetching config from server at : http://localhost:8760/
2020-05-18 17:24:39.917 [main] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Located environment: name=user-services, profiles=[dev], label=master, version=1252b39e650fc69f6acd1f4de2f91d4eab89621a, state=null
2020-05-18 17:24:39.918 [main] INFO  o.s.c.b.c.PropertySourceBootstrapConfiguration - Located property source: OriginTrackedCompositePropertySource {name='configService', propertySources=[MapPropertySource {name='configClient'}, OriginTrackedMapPropertySource {name='https://github.com/zswfly/declare_config/declare_config_repo/user-services-dev.yml'}]}
2020-05-18 17:28:57.335 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-05-18 17:28:57.513 [main] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Fetching config from server at : http://localhost:8760/
2020-05-18 17:29:02.648 [main] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Located environment: name=user-services, profiles=[dev], label=master, version=1252b39e650fc69f6acd1f4de2f91d4eab89621a, state=null
2020-05-18 17:29:02.649 [main] INFO  o.s.c.b.c.PropertySourceBootstrapConfiguration - Located property source: OriginTrackedCompositePropertySource {name='configService', propertySources=[MapPropertySource {name='configClient'}, OriginTrackedMapPropertySource {name='https://github.com/zswfly/declare_config/declare_config_repo/user-services-dev.yml'}]}
2020-05-18 17:32:33.296 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-05-18 17:32:33.472 [main] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Fetching config from server at : http://localhost:8760/
2020-05-18 17:32:39.561 [main] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Located environment: name=user-services, profiles=[dev], label=master, version=1252b39e650fc69f6acd1f4de2f91d4eab89621a, state=null
2020-05-18 17:32:39.562 [main] INFO  o.s.c.b.c.PropertySourceBootstrapConfiguration - Located property source: OriginTrackedCompositePropertySource {name='configService', propertySources=[MapPropertySource {name='configClient'}, OriginTrackedMapPropertySource {name='https://github.com/zswfly/declare_config/declare_config_repo/user-services-dev.yml'}]}
2020-05-18 17:37:52.909 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-05-18 17:37:53.081 [main] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Fetching config from server at : http://localhost:8760/
2020-05-18 17:38:01.477 [main] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Located environment: name=user-services, profiles=[dev], label=master, version=1252b39e650fc69f6acd1f4de2f91d4eab89621a, state=null
2020-05-18 17:38:01.478 [main] INFO  o.s.c.b.c.PropertySourceBootstrapConfiguration - Located property source: OriginTrackedCompositePropertySource {name='configService', propertySources=[MapPropertySource {name='configClient'}, OriginTrackedMapPropertySource {name='https://github.com/zswfly/declare_config/declare_config_repo/user-services-dev.yml'}]}
2020-05-18 20:40:25.292 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-05-18 20:40:25.437 [main] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Fetching config from server at : http://localhost:8760/
2020-05-18 20:40:31.141 [main] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Located environment: name=user-services, profiles=[dev], label=master, version=1252b39e650fc69f6acd1f4de2f91d4eab89621a, state=null
2020-05-18 20:40:31.142 [main] INFO  o.s.c.b.c.PropertySourceBootstrapConfiguration - Located property source: OriginTrackedCompositePropertySource {name='configService', propertySources=[MapPropertySource {name='configClient'}, OriginTrackedMapPropertySource {name='https://github.com/zswfly/declare_config/declare_config_repo/user-services-dev.yml'}]}
2020-05-18 20:43:33.180 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-05-18 20:43:33.363 [main] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Fetching config from server at : http://localhost:8760/
2020-05-18 20:43:37.652 [main] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Located environment: name=user-services, profiles=[dev], label=master, version=1252b39e650fc69f6acd1f4de2f91d4eab89621a, state=null
2020-05-18 20:43:37.653 [main] INFO  o.s.c.b.c.PropertySourceBootstrapConfiguration - Located property source: OriginTrackedCompositePropertySource {name='configService', propertySources=[MapPropertySource {name='configClient'}, OriginTrackedMapPropertySource {name='https://github.com/zswfly/declare_config/declare_config_repo/user-services-dev.yml'}]}
2020-05-18 20:51:36.058 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-05-18 20:51:36.219 [main] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Fetching config from server at : http://localhost:8760/
2020-05-18 20:51:42.550 [main] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Located environment: name=user-services, profiles=[dev], label=master, version=1252b39e650fc69f6acd1f4de2f91d4eab89621a, state=null
2020-05-18 20:51:42.551 [main] INFO  o.s.c.b.c.PropertySourceBootstrapConfiguration - Located property source: OriginTrackedCompositePropertySource {name='configService', propertySources=[MapPropertySource {name='configClient'}, OriginTrackedMapPropertySource {name='https://github.com/zswfly/declare_config/declare_config_repo/user-services-dev.yml'}]}
2020-05-18 21:08:28.224 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-05-18 21:08:28.379 [main] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Fetching config from server at : http://localhost:8760/
2020-05-18 21:08:33.529 [main] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Located environment: name=user-services, profiles=[dev], label=master, version=1252b39e650fc69f6acd1f4de2f91d4eab89621a, state=null
2020-05-18 21:08:33.530 [main] INFO  o.s.c.b.c.PropertySourceBootstrapConfiguration - Located property source: OriginTrackedCompositePropertySource {name='configService', propertySources=[MapPropertySource {name='configClient'}, OriginTrackedMapPropertySource {name='https://github.com/zswfly/declare_config/declare_config_repo/user-services-dev.yml'}]}
2020-05-18 21:13:44.471 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-05-18 21:13:44.629 [main] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Fetching config from server at : http://localhost:8760/
2020-05-18 21:13:48.918 [main] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Located environment: name=user-services, profiles=[dev], label=master, version=1252b39e650fc69f6acd1f4de2f91d4eab89621a, state=null
2020-05-18 21:13:48.919 [main] INFO  o.s.c.b.c.PropertySourceBootstrapConfiguration - Located property source: OriginTrackedCompositePropertySource {name='configService', propertySources=[MapPropertySource {name='configClient'}, OriginTrackedMapPropertySource {name='https://github.com/zswfly/declare_config/declare_config_repo/user-services-dev.yml'}]}
2020-05-18 21:19:34.049 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-05-18 21:19:34.311 [main] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Fetching config from server at : http://localhost:8760/
2020-05-18 21:19:40.095 [main] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Located environment: name=user-services, profiles=[dev], label=master, version=1252b39e650fc69f6acd1f4de2f91d4eab89621a, state=null
2020-05-18 21:19:40.096 [main] INFO  o.s.c.b.c.PropertySourceBootstrapConfiguration - Located property source: OriginTrackedCompositePropertySource {name='configService', propertySources=[MapPropertySource {name='configClient'}, OriginTrackedMapPropertySource {name='https://github.com/zswfly/declare_config/declare_config_repo/user-services-dev.yml'}]}
